"","code","coding_system","description","entity","list_name","upload_date","notes"
"783","B55y100","Read","Malignant neoplasm of trunk NOS","diagnostic","6 - Cancer","2013-10-31","required"
"784","B55y200","Read","Malignant neoplasm of flank NOS","diagnostic","6 - Cancer","2013-10-31","required"
"785","B55yz00","Read","Malignant neoplasm of specified site NOS","diagnostic","6 - Cancer","2013-10-31","required"
"786","B55z.00","Read","Malignant neoplasm of other and ill defined site NOS","diagnostic","6 - Cancer","2013-10-31","required"
"787","B56..00","Read","Secondary and unspecified malignant neoplasm of lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"788","B560.00","Read","Secondary and unspec malig neop lymph nodes head/face/neck","diagnostic","6 - Cancer","2013-10-31","required"
"789","B560000","Read","Secondary and unspec malig neop of superficial parotid LN","diagnostic","6 - Cancer","2013-10-31","required"
"790","B560100","Read","Secondary and unspec malignant neoplasm mastoid lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"791","B560200","Read","Secondary and unspec malig neop superficial cervical LN","diagnostic","6 - Cancer","2013-10-31","required"
"792","B560300","Read","Secondary and unspec malignant neoplasm occipital lymph node","diagnostic","6 - Cancer","2013-10-31","required"
"793","B560400","Read","Secondary and unspec malig neop deep parotid lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"794","B560500","Read","Secondary and unspec malig neop submandibular lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"795","B560600","Read","Secondary and unspec malig neop of facial lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"796","B560700","Read","Secondary and unspec malig neop submental lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"797","B560800","Read","Secondary and unspec malig neop anterior cervical LN","diagnostic","6 - Cancer","2013-10-31","required"
"798","B560900","Read","Secondary and unspec malig neop deep cervical LN","diagnostic","6 - Cancer","2013-10-31","required"
"799","B560z00","Read","Secondary unspec malig neop lymph nodes head/face/neck NOS","diagnostic","6 - Cancer","2013-10-31","required"
"800","B561.00","Read","Secondary and unspec malig neop intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"801","B561000","Read","Secondary and unspec malig neop internal mammary lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"802","B56..11","Read","Lymph node metastases","diagnostic","6 - Cancer","2013-10-31","required"
"803","B561200","Read","Secondary and unspec malig neop diaphragmatic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"804","B561300","Read","Secondary and unspec malig neop ant mediastinal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"805","B561400","Read","Secondary and unspec malig neop post mediastinal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"806","B561500","Read","Secondary and unspec malig neop paratracheal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"807","B561600","Read","Secondary and unspec malig neop superfic tracheobronchial LN","diagnostic","6 - Cancer","2013-10-31","required"
"808","B561700","Read","Secondary and unspec malig neop inferior tracheobronchial LN","diagnostic","6 - Cancer","2013-10-31","required"
"809","B561800","Read","Secondary and unspec malig neop bronchopulmonary lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"810","B561900","Read","Secondary and unspec malig neop pulmonary lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"811","B561z00","Read","Secondary and unspec malig neop intrathoracic LN NOS","diagnostic","6 - Cancer","2013-10-31","required"
"812","B562.00","Read","Secondary and unspec malig neop intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"813","B562000","Read","Secondary and unspec malig neop coeliac lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"814","B562100","Read","Secondary and unspec malig neop superficial mesenteric LN","diagnostic","6 - Cancer","2013-10-31","required"
"815","B562200","Read","Secondary and unspec malig neop inferior mesenteric LN","diagnostic","6 - Cancer","2013-10-31","required"
"816","B562300","Read","Secondary and unspec malig neop common iliac lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"817","B562400","Read","Secondary and unspec malig neop external iliac lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"818","B562z00","Read","Secondary and unspec malig neop intra-abdominal LN NOS","diagnostic","6 - Cancer","2013-10-31","required"
"819","B563.00","Read","Secondary and unspec malig neop axilla and upper limb LN","diagnostic","6 - Cancer","2013-10-31","required"
"820","B563000","Read","Secondary and unspec malig neop axillary lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"821","B563100","Read","Secondary and unspec malig neop supratrochlear lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"822","B563200","Read","Secondary and unspec malig neop infraclavicular lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"823","B563300","Read","Secondary and unspec malig neop pectoral lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"824","B563z00","Read","Secondary and unspec malig neop axilla and upper limb LN NOS","diagnostic","6 - Cancer","2013-10-31","required"
"825","B564.00","Read","Secondary and unspec malig neop inguinal and lower limb LN","diagnostic","6 - Cancer","2013-10-31","required"
"826","B564000","Read","Secondary and unspec malig neop superficial inguinal LN","diagnostic","6 - Cancer","2013-10-31","required"
"827","B564100","Read","Secondary and unspec malig neop deep inguinal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"828","B564z00","Read","Secondary and unspec malig neop of inguinal and leg LN NOS","diagnostic","6 - Cancer","2013-10-31","required"
"829","B565.00","Read","Secondary and unspec malig neop intrapelvic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"830","B565000","Read","Secondary and unspec malig neop internal iliac lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"831","B565200","Read","Secondary and unspec malig neop circumflex iliac LN","diagnostic","6 - Cancer","2013-10-31","required"
"832","B565300","Read","Secondary and unspec malig neop sacral lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"833","B565z00","Read","Secondary and unspec malig neop intrapelvic LN NOS","diagnostic","6 - Cancer","2013-10-31","required"
"834","B56y.00","Read","Secondary and unspec malig neop lymph nodes multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"835","B56z.00","Read","Secondary and unspec malig neop lymph nodes NOS","diagnostic","6 - Cancer","2013-10-31","required"
"836","B57..00","Read","Secondary malig neop of respiratory and digestive systems","diagnostic","6 - Cancer","2013-10-31","required"
"837","B570.00","Read","Secondary malignant neoplasm of lung","diagnostic","6 - Cancer","2013-10-31","required"
"838","B571.00","Read","Secondary malignant neoplasm of mediastinum","diagnostic","6 - Cancer","2013-10-31","required"
"839","B57..11","Read","Metastases of respiratory and/or digestive systems","diagnostic","6 - Cancer","2013-10-31","required"
"840","B57..12","Read","Secondary carcinoma of respiratory and/or digestive systems","diagnostic","6 - Cancer","2013-10-31","required"
"841","B572.00","Read","Secondary malignant neoplasm of pleura","diagnostic","6 - Cancer","2013-10-31","required"
"842","B573.00","Read","Secondary malignant neoplasm of other respiratory organs","diagnostic","6 - Cancer","2013-10-31","required"
"843","B574.00","Read","Secondary malignant neoplasm of small intestine and duodenum","diagnostic","6 - Cancer","2013-10-31","required"
"844","B574000","Read","Secondary malignant neoplasm of duodenum","diagnostic","6 - Cancer","2013-10-31","required"
"845","B574200","Read","Secondary malignant neoplasm of ileum","diagnostic","6 - Cancer","2013-10-31","required"
"846","B574z00","Read","Secondary malig neop of small intestine or duodenum NOS","diagnostic","6 - Cancer","2013-10-31","required"
"847","B575.00","Read","Secondary malignant neoplasm of large intestine and rectum","diagnostic","6 - Cancer","2013-10-31","required"
"848","B575000","Read","Secondary malignant neoplasm of colon","diagnostic","6 - Cancer","2013-10-31","required"
"849","B575100","Read","Secondary malignant neoplasm of rectum","diagnostic","6 - Cancer","2013-10-31","required"
"850","B575z00","Read","Secondary malig neop of large intestine or rectum NOS","diagnostic","6 - Cancer","2013-10-31","required"
"851","B576.00","Read","Secondary malig neop of retroperitoneum and peritoneum","diagnostic","6 - Cancer","2013-10-31","required"
"852","B576000","Read","Secondary malignant neoplasm of retroperitoneum","diagnostic","6 - Cancer","2013-10-31","required"
"853","B576100","Read","Secondary malignant neoplasm of peritoneum","diagnostic","6 - Cancer","2013-10-31","required"
"854","B576200","Read","Malignant ascites","diagnostic","6 - Cancer","2013-10-31","required"
"855","B576z00","Read","Secondary malig neop of retroperitoneum or peritoneum NOS","diagnostic","6 - Cancer","2013-10-31","required"
"856","B577.00","Read","Secondary malignant neoplasm of liver","diagnostic","6 - Cancer","2013-10-31","required"
"857","B577.11","Read","Liver metastases","diagnostic","6 - Cancer","2013-10-31","required"
"858","B57y.00","Read","Secondary malignant neoplasm of other digestive organ","diagnostic","6 - Cancer","2013-10-31","required"
"859","B57z.00","Read","Secondary malig neop of respiratory or digestive system NOS","diagnostic","6 - Cancer","2013-10-31","required"
"860","B58..00","Read","Secondary malignant neoplasm of other specified sites","diagnostic","6 - Cancer","2013-10-31","required"
"861","B580.00","Read","Secondary malignant neoplasm of kidney","diagnostic","6 - Cancer","2013-10-31","required"
"862","B581.00","Read","Secondary malignant neoplasm of other urinary organs","diagnostic","6 - Cancer","2013-10-31","required"
"863","B581000","Read","Secondary malignant neoplasm of ureter","diagnostic","6 - Cancer","2013-10-31","required"
"864","B58..11","Read","Secondary carcinoma of other specified sites","diagnostic","6 - Cancer","2013-10-31","required"
"865","B581100","Read","Secondary malignant neoplasm of bladder","diagnostic","6 - Cancer","2013-10-31","required"
"866","B581200","Read","Secondary malignant neoplasm of urethra","diagnostic","6 - Cancer","2013-10-31","required"
"867","B581z00","Read","Secondary malignant neoplasm of other urinary organ NOS","diagnostic","6 - Cancer","2013-10-31","required"
"868","B582.00","Read","Secondary malignant neoplasm of skin","diagnostic","6 - Cancer","2013-10-31","required"
"869","B582000","Read","Secondary malignant neoplasm of skin of head","diagnostic","6 - Cancer","2013-10-31","required"
"870","B582100","Read","Secondary malignant neoplasm of skin of face","diagnostic","6 - Cancer","2013-10-31","required"
"871","B582200","Read","Secondary malignant neoplasm of skin of neck","diagnostic","6 - Cancer","2013-10-31","required"
"872","B582300","Read","Secondary malignant neoplasm of skin of trunk","diagnostic","6 - Cancer","2013-10-31","required"
"873","B582400","Read","Secondary malignant neoplasm of skin of shoulder and arm","diagnostic","6 - Cancer","2013-10-31","required"
"874","B582500","Read","Secondary malignant neoplasm of skin of hip and leg","diagnostic","6 - Cancer","2013-10-31","required"
"875","B582600","Read","Secondary malignant neoplasm of skin of breast","diagnostic","6 - Cancer","2013-10-31","required"
"876","B582z00","Read","Secondary malignant neoplasm of skin NOS","diagnostic","6 - Cancer","2013-10-31","required"
"877","B583.00","Read","Secondary malignant neoplasm of brain and spinal cord","diagnostic","6 - Cancer","2013-10-31","required"
"878","B583000","Read","Secondary malignant neoplasm of brain","diagnostic","6 - Cancer","2013-10-31","required"
"879","B583100","Read","Secondary malignant neoplasm of spinal cord","diagnostic","6 - Cancer","2013-10-31","required"
"880","B583200","Read","Cerebral metastasis","diagnostic","6 - Cancer","2013-10-31","required"
"881","B583z00","Read","Secondary malignant neoplasm of brain or spinal cord NOS","diagnostic","6 - Cancer","2013-10-31","required"
"882","B584.00","Read","Secondary malignant neoplasm of other part of nervous system","diagnostic","6 - Cancer","2013-10-31","required"
"883","B585.00","Read","Secondary malignant neoplasm of bone and bone marrow","diagnostic","6 - Cancer","2013-10-31","required"
"884","B585000","Read","Pathological fracture due to metastatic bone disease","diagnostic","6 - Cancer","2013-10-31","required"
"885","B586.00","Read","Secondary malignant neoplasm of ovary","diagnostic","6 - Cancer","2013-10-31","required"
"886","B587.00","Read","Secondary malignant neoplasm of adrenal gland","diagnostic","6 - Cancer","2013-10-31","required"
"887","B58y.00","Read","Secondary malignant neoplasm of other specified sites","diagnostic","6 - Cancer","2013-10-31","required"
"888","B58y000","Read","Secondary malignant neoplasm of breast","diagnostic","6 - Cancer","2013-10-31","required"
"889","B58y100","Read","Secondary malignant neoplasm of uterus","diagnostic","6 - Cancer","2013-10-31","required"
"890","B58y200","Read","Secondary malignant neoplasm of cervix uteri","diagnostic","6 - Cancer","2013-10-31","required"
"891","B58y211","Read","Secondary cancer of the cervix","diagnostic","6 - Cancer","2013-10-31","required"
"892","B58y300","Read","Secondary malignant neoplasm of vagina","diagnostic","6 - Cancer","2013-10-31","required"
"893","B58y400","Read","Secondary malignant neoplasm of vulva","diagnostic","6 - Cancer","2013-10-31","required"
"894","B58y411","Read","Secondary cancer of the vulva","diagnostic","6 - Cancer","2013-10-31","required"
"895","B58y500","Read","Secondary malignant neoplasm of prostate","diagnostic","6 - Cancer","2013-10-31","required"
"896","B58y600","Read","Secondary malignant neoplasm of testis","diagnostic","6 - Cancer","2013-10-31","required"
"897","B58y700","Read","Secondary malignant neoplasm of penis","diagnostic","6 - Cancer","2013-10-31","required"
"898","B58y800","Read","Secondary malignant neoplasm of epididymis and vas deferens","diagnostic","6 - Cancer","2013-10-31","required"
"899","B58y900","Read","Secondary malignant neoplasm of tongue","diagnostic","6 - Cancer","2013-10-31","required"
"900","B58yz00","Read","Secondary malignant neoplasm of other specified site NOS","diagnostic","6 - Cancer","2013-10-31","required"
"901","B58z.00","Read","Secondary malignant neoplasm of other specified site NOS","diagnostic","6 - Cancer","2013-10-31","required"
"902","B59..00","Read","Malignant neoplasm of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"903","B590.00","Read","Disseminated malignancy NOS","diagnostic","6 - Cancer","2013-10-31","required"
"904","B590.11","Read","Carcinomatosis","diagnostic","6 - Cancer","2013-10-31","required"
"905","B591.00","Read","Other malignant neoplasm NOS","diagnostic","6 - Cancer","2013-10-31","required"
"906","B592.00","Read","Malignant neoplasms of independent (primary) multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"907","B592X00","Read","Kaposi's sarcoma of multiple organs","diagnostic","6 - Cancer","2013-10-31","required"
"908","B593.00","Read","Primary malignant neoplasm of unknown site","diagnostic","6 - Cancer","2013-10-31","required"
"909","B594.00","Read","Secondary malignant neoplasm of unknown site","diagnostic","6 - Cancer","2013-10-31","required"
"910","B595.00","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"911","B59z.00","Read","Malignant neoplasm of unspecified site NOS","diagnostic","6 - Cancer","2013-10-31","required"
"912","B59zX00","Read","Kaposi's sarcoma; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"913","B5y..00","Read","Malignant neoplasm of other and unspecified site OS","diagnostic","6 - Cancer","2013-10-31","required"
"914","B5z..00","Read","Malignant neoplasm of other and unspecified site NOS","diagnostic","6 - Cancer","2013-10-31","required"
"915","B6...00","Read","Malignant neoplasm of lymphatic and haemopoietic tissue","diagnostic","6 - Cancer","2013-10-31","required"
"916","B60..00","Read","Lymphosarcoma and reticulosarcoma","diagnostic","6 - Cancer","2013-10-31","required"
"917","B600.00","Read","Reticulosarcoma","diagnostic","6 - Cancer","2013-10-31","required"
"918","B600000","Read","Reticulosarcoma of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"919","B600100","Read","Reticulosarcoma of lymph nodes of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"920","B600300","Read","Reticulosarcoma of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"921","B600700","Read","Reticulosarcoma of spleen","diagnostic","6 - Cancer","2013-10-31","required"
"922","B600z00","Read","Reticulosarcoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"923","B601.00","Read","Lymphosarcoma","diagnostic","6 - Cancer","2013-10-31","required"
"924","B601000","Read","Lymphosarcoma of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"925","B601100","Read","Lymphosarcoma of lymph nodes of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"926","B601200","Read","Lymphosarcoma of intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"927","B601300","Read","Lymphosarcoma of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"928","B601500","Read","Lymphosarcoma of lymph nodes of inguinal region and leg","diagnostic","6 - Cancer","2013-10-31","required"
"929","B601700","Read","Lymphosarcoma of spleen","diagnostic","6 - Cancer","2013-10-31","required"
"930","B601z00","Read","Lymphosarcoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"931","B602.00","Read","Burkitt's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"932","B602100","Read","Burkitt's lymphoma of lymph nodes of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"933","B602200","Read","Burkitt's lymphoma of intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"934","B602300","Read","Burkitt's lymphoma of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"935","B602500","Read","Burkitt's lymphoma of lymph nodes of inguinal region and leg","diagnostic","6 - Cancer","2013-10-31","required"
"936","B602z00","Read","Burkitt's lymphoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"937","B60y.00","Read","Other specified reticulosarcoma or lymphosarcoma","diagnostic","6 - Cancer","2013-10-31","required"
"938","B60z.00","Read","Reticulosarcoma or lymphosarcoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"939","B61..00","Read","Hodgkin's disease","diagnostic","6 - Cancer","2013-10-31","required"
"940","B610.00","Read","Hodgkin's paragranuloma","diagnostic","6 - Cancer","2013-10-31","required"
"941","B610100","Read","Hodgkin's paragranuloma of lymph nodes of head; face; neck","diagnostic","6 - Cancer","2013-10-31","required"
"942","B610300","Read","Hodgkin's paragranuloma of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"943","B6...11","Read","Malignant neoplasm of histiocytic tissue","diagnostic","6 - Cancer","2013-10-31","required"
"944","B611.00","Read","Hodgkin's granuloma","diagnostic","6 - Cancer","2013-10-31","required"
"945","B61..11","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"946","B611100","Read","Hodgkin's granuloma of lymph nodes of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"947","B612.00","Read","Hodgkin's sarcoma","diagnostic","6 - Cancer","2013-10-31","required"
"948","B612400","Read","Hodgkin's sarcoma of lymph nodes of axilla and upper limb","diagnostic","6 - Cancer","2013-10-31","required"
"949","B613.00","Read","Hodgkin's disease; lymphocytic-histiocytic predominance","diagnostic","6 - Cancer","2013-10-31","required"
"950","B613000","Read","Hodgkin's; lymphocytic-histiocytic predominance unspec site","diagnostic","6 - Cancer","2013-10-31","required"
"951","B613100","Read","Hodgkin's; lymphocytic-histiocytic pred of head; face; neck","diagnostic","6 - Cancer","2013-10-31","required"
"952","B613200","Read","Hodgkin's; lymphocytic-histiocytic pred intrathoracic nodes","diagnostic","6 - Cancer","2013-10-31","required"
"953","B613300","Read","Hodgkin's; lymphocytic-histiocytic pred intra-abdominal node","diagnostic","6 - Cancer","2013-10-31","required"
"954","B613500","Read","Hodgkin's; lymphocytic-histiocytic pred inguinal and leg","diagnostic","6 - Cancer","2013-10-31","required"
"955","B613600","Read","Hodgkin's; lymphocytic-histiocytic pred intrapelvic nodes","diagnostic","6 - Cancer","2013-10-31","required"
"956","B613z00","Read","Hodgkin's; lymphocytic-histiocytic predominance NOS","diagnostic","6 - Cancer","2013-10-31","required"
"957","B614.00","Read","Hodgkin's disease; nodular sclerosis","diagnostic","6 - Cancer","2013-10-31","required"
"958","B614000","Read","Hodgkin's disease; nodular sclerosis of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"959","B614100","Read","Hodgkin's nodular sclerosis of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"960","B614200","Read","Hodgkin's nodular sclerosis of intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"961","B614300","Read","Hodgkin's nodular sclerosis of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"962","B614400","Read","Hodgkin's nodular sclerosis of lymph nodes of axilla and arm","diagnostic","6 - Cancer","2013-10-31","required"
"963","B614800","Read","Hodgkin's nodular sclerosis of lymph nodes of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"964","B614z00","Read","Hodgkin's disease; nodular sclerosis NOS","diagnostic","6 - Cancer","2013-10-31","required"
"965","B615.00","Read","Hodgkin's disease; mixed cellularity","diagnostic","6 - Cancer","2013-10-31","required"
"966","B615000","Read","Hodgkin's disease; mixed cellularity of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"967","B615100","Read","Hodgkin's mixed cellularity of lymph nodes head; face; neck","diagnostic","6 - Cancer","2013-10-31","required"
"968","B615200","Read","Hodgkin's mixed cellularity of intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"969","B615z00","Read","Hodgkin's disease; mixed cellularity NOS","diagnostic","6 - Cancer","2013-10-31","required"
"970","B616.00","Read","Hodgkin's disease; lymphocytic depletion","diagnostic","6 - Cancer","2013-10-31","required"
"971","B616000","Read","Hodgkin's lymphocytic depletion of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"972","B616400","Read","Hodgkin's lymphocytic depletion lymph nodes axilla and arm","diagnostic","6 - Cancer","2013-10-31","required"
"973","B616700","Read","Hodgkin's disease; lymphocytic depletion of spleen","diagnostic","6 - Cancer","2013-10-31","required"
"974","B616z00","Read","Hodgkin's disease; lymphocytic depletion NOS","diagnostic","6 - Cancer","2013-10-31","required"
"975","B61C.00","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"976","B61z.00","Read","Hodgkin's disease NOS","diagnostic","6 - Cancer","2013-10-31","required"
"977","B61z000","Read","Hodgkin's disease NOS; unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"978","B61z100","Read","Hodgkin's disease NOS of lymph nodes of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"979","B61z200","Read","Hodgkin's disease NOS of intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"980","B61z400","Read","Hodgkin's disease NOS of lymph nodes of axilla and arm","diagnostic","6 - Cancer","2013-10-31","required"
"981","B61z500","Read","Hodgkin's disease NOS of lymph nodes inguinal region and leg","diagnostic","6 - Cancer","2013-10-31","required"
"982","B61z700","Read","Hodgkin's disease NOS of spleen","diagnostic","6 - Cancer","2013-10-31","required"
"983","B61z800","Read","Hodgkin's disease NOS of lymph nodes of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"984","B61zz00","Read","Hodgkin's disease NOS","diagnostic","6 - Cancer","2013-10-31","required"
"985","B62..00","Read","Other malignant neoplasm of lymphoid and histiocytic tissue","diagnostic","6 - Cancer","2013-10-31","required"
"986","B620.00","Read","Nodular lymphoma (Brill - Symmers disease)","diagnostic","6 - Cancer","2013-10-31","required"
"987","B620000","Read","Nodular lymphoma of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"988","B620100","Read","Nodular lymphoma of lymph nodes of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"989","B620300","Read","Nodular lymphoma of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"990","B620500","Read","Nodular lymphoma of lymph nodes of inguinal region and leg","diagnostic","6 - Cancer","2013-10-31","required"
"991","B620800","Read","Nodular lymphoma of lymph nodes of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"992","B620z00","Read","Nodular lymphoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"993","B621.00","Read","Mycosis fungoides","diagnostic","6 - Cancer","2013-10-31","required"
"994","B621000","Read","Mycosis fungoides of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"995","B621300","Read","Mycosis fungoides of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"996","B621400","Read","Mycosis fungoides of lymph nodes of axilla and upper limb","diagnostic","6 - Cancer","2013-10-31","required"
"997","B621500","Read","Mycosis fungoides of lymph nodes of inguinal region and leg","diagnostic","6 - Cancer","2013-10-31","required"
"998","B621800","Read","Mycosis fungoides of lymph nodes of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"999","B621z00","Read","Mycosis fungoides NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1000","B622.00","Read","Sezary's disease","diagnostic","6 - Cancer","2013-10-31","required"
"1001","B622z00","Read","Sezary's disease NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1002","B623.00","Read","Malignant histiocytosis","diagnostic","6 - Cancer","2013-10-31","required"
"1003","B623000","Read","Malignant histiocytosis of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"1004","B623100","Read","Malignant histiocytosis of lymph nodes head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"1005","B623300","Read","Malignant histiocytosis of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1006","B623z00","Read","Malignant histiocytosis NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1007","B624.00","Read","Leukaemic reticuloendotheliosis","diagnostic","6 - Cancer","2013-10-31","required"
"1008","B624000","Read","Leukaemic reticuloendotheliosis of unspecified sites","diagnostic","6 - Cancer","2013-10-31","required"
"1009","B624.11","Read","Leukaemic reticuloendotheliosis","diagnostic","6 - Cancer","2013-10-31","required"
"1010","B624.12","Read","Hairy cell leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1011","B624300","Read","Leukaemic reticuloend of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1012","B624z00","Read","Leukaemic reticuloendotheliosis NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1013","B625.00","Read","Letterer-Siwe disease","diagnostic","6 - Cancer","2013-10-31","required"
"1014","B625000","Read","Letterer-Siwe disease of unspecified sites","diagnostic","6 - Cancer","2013-10-31","required"
"1015","B625.11","Read","Histiocytosis X (acute; progressive)","diagnostic","6 - Cancer","2013-10-31","required"
"1016","B625200","Read","Letterer-Siwe disease of intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1017","B625800","Read","Letterer-Siwe disease of lymph nodes of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"1018","B625z00","Read","Letterer-Siwe disease NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1019","B626.00","Read","Malignant mast cell tumours","diagnostic","6 - Cancer","2013-10-31","required"
"1020","B626000","Read","Mast cell malignancy of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"1021","B626500","Read","Mast cell malignancy of lymph nodes inguinal region and leg","diagnostic","6 - Cancer","2013-10-31","required"
"1022","B626800","Read","Mast cell malignancy of lymph nodes of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"1023","B626z00","Read","Malignant mast cell tumour NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1024","B627.00","Read","Non - Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1025","B627000","Read","Follicular non-Hodgkin's small cleaved cell lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1026","B627100","Read","Follicular non-Hodg mixed sml cleavd & lge cell lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1027","B627.11","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1028","B627200","Read","Follicular non-Hodgkin's large cell lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1029","B627300","Read","Diffuse non-Hodgkin's small cell (diffuse) lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1030","B627500","Read","Diffuse non-Hodgkin mixed sml & lge cell (diffuse) lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1031","B627600","Read","Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1032","B627700","Read","Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1033","B627800","Read","Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse)","diagnostic","6 - Cancer","2013-10-31","required"
"1034","B627900","Read","Mucosa-associated lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
